cityZZZS,addressZZZS,lat,lon,street,streetAlt,housenumber,housenumberAppendix,city,cityAlt,municipalityPart,municipality,zipCode,zipName,statisticalRegion
8250 BREŽICE,SAVSKA POT 21 A,45.89287,15.60987,Savska pot,,21,A,Čatež ob Savi,,Čatež ob Savi,Brežice,8250,Brežice,Posavska
8250 BREŽICE,TOPLIŠKA CESTA 35,45.89321,15.62129,Topliška cesta,,35,,Čatež ob Savi,,Čatež ob Savi,Brežice,8250,Brežice,Posavska
8250 BREŽICE,ULICA STANKA ŠKALERJA 29,45.90939,15.59756,Ulica Stanka Škalerja,,29,,Brežice,,Zakot-Bukošek-Trnje,Brežice,8250,Brežice,Posavska
8250 BREŽICE,ČERNELČEVA CESTA 15,45.90849,15.59354,Černelčeva cesta,,15,,Brežice,,Brežice,Brežice,8250,Brežice,Posavska
8250 BREŽICE,ČERNELČEVA CESTA 8,45.90811,15.59415,Černelčeva cesta,,8,,Brežice,,Brežice,Brežice,8250,Brežice,Posavska
8253 ARTIČE,DOLENJA VAS PRI ARTIČAH 8 A,45.94809,15.55853,Dolenja vas pri Artičah,,8,A,Dolenja vas pri Artičah,,Artiče,Brežice,8253,Artiče,Posavska
8259 BIZELJSKO,BIZELJSKA CESTA 104,46.02057,15.69163,Bizeljska cesta,,104,,Bizeljsko,,Bizeljsko,Brežice,8259,Bizeljsko,Posavska
8263 CERKLJE OB KRKI,BORŠT 19,45.88523,15.54740,Boršt,,19,,Boršt,,Cerklje ob Krki,Brežice,8263,Cerklje ob Krki,Posavska
8263 CERKLJE OB KRKI,ŽUPEČA VAS 9,45.88535,15.52834,Župeča vas,,9,,Župeča vas,,Cerklje ob Krki,Brežice,8263,Cerklje ob Krki,Posavska
8270 KRŠKO,AŠKERČEVA ULICA 2,45.95502,15.49720,Aškerčeva ulica,,2,,Krško,,Krško,Krško,8270,Krško,Posavska
8270 KRŠKO,CANKARJEVA ULICA 3 A,45.95739,15.49688,Cankarjeva ulica,,3,A,Krško,,Krško,Krško,8270,Krško,Posavska
8270 KRŠKO,CESTA 4. JULIJA 34,45.95916,15.49160,Cesta 4. julija,,34,,Krško,,Krško,Krško,8270,Krško,Posavska
8270 KRŠKO,CESTA 4. JULIJA 46,45.95749,15.49369,Cesta 4. julija,,46,,Krško,,Krško,Krško,8270,Krško,Posavska
8270 KRŠKO,CESTA 4. JULIJA 84 A,45.95414,15.49891,Cesta 4. julija,,84,A,Krško,,Krško,Krško,8270,Krško,Posavska
8270 KRŠKO,CESTA KRŠKIH ŽRTEV 112,45.95115,15.48664,Cesta krških žrtev,,112,,Krško,,Krško,Krško,8270,Krško,Posavska
8270 KRŠKO,CESTA KRŠKIH ŽRTEV 132 C,45.94307,15.48349,Cesta krških žrtev,,132,C,Krško,,Krško,Krško,8270,Krško,Posavska
8270 KRŠKO,CESTA KRŠKIH ŽRTEV 43,45.96424,15.48640,Cesta krških žrtev,,43,,Krško,,Krško,Krško,8270,Krško,Posavska
8270 KRŠKO,KIDRIČEVA ULICA 12,45.95842,15.50265,Kidričeva ulica,,12,,Krško,,Krško,Krško,8270,Krško,Posavska
8270 KRŠKO,KOVINARSKA ULICA 13,45.94392,15.48464,Kovinarska ulica,,13,,Krško,,Krško,Krško,8270,Krško,Posavska
8270 KRŠKO,POT NA POLŠCO 21,45.96386,15.49039,Pot na Polšco,,21,,Krško,,Krško,Krško,8270,Krško,Posavska
8270 KRŠKO,RAVNI 16,45.94639,15.41490,Ravni,,16,,Ravni,,Veliki Trn,Krško,8270,Krško,Posavska
8270 KRŠKO,SREMIČ 15,45.97672,15.48952,Sremič,,15,,Sremič,,Krško,Krško,8270,Krško,Posavska
8270 KRŠKO,ULICA ILIJE GREGORIČA 18 A,45.95890,15.50201,Ulica Ilije Gregoriča,,18,A,Krško,,Krško,Krško,8270,Krško,Posavska
8270 KRŠKO,ŠOLSKA ULICA 1,45.95989,15.49411,Šolska ulica,,1,,Krško,,Krško,Krško,8270,Krško,Posavska
8272 ZDOLE,PLETERJE 24,45.97319,15.53447,Pleterje,,24,,Pleterje,,Zdole,Krško,8272,Zdole,Posavska
8273 LESKOVEC PRI KRŠKEM,ULICA STANETA ŽAGARJA 4,45.94179,15.47753,Ulica Staneta Žagarja,,4,,Leskovec pri Krškem,,Leskovec pri Krškem,Krško,8273,Leskovec pri Krškem,Posavska
8273 LESKOVEC PRI KRŠKEM,VELIKI PODLOG 20,45.89843,15.45553,Veliki Podlog,,20,,Veliki Podlog,,Veliki Podlog,Krško,8273,Leskovec pri Krškem,Posavska
8274 RAKA,DOLGA RAKA 19,45.91758,15.38025,Dolga Raka,,19,,Dolga Raka,,Raka,Krško,8274,Raka,Posavska
8275 ŠKOCJAN,ŠKOCJAN 67,45.90725,15.28993,Škocjan,,67,,Škocjan,,,Škocjan,8275,Škocjan,Jugovzhodna Slovenija
8280 BRESTANICA,LIKARJEVA ULICA 12,46.00108,15.48032,Likarjeva ulica,,12,,Brestanica,,Brestanica,Krško,8280,Brestanica,Posavska
8290 SEVNICA,DROŽANJSKA CESTA 68,46.01676,15.31358,Drožanjska cesta,,68,,Sevnica,,Sevnica,Sevnica,8290,Sevnica,Posavska
8290 SEVNICA,DROŽANJSKA CESTA 90,46.01346,15.31147,Drožanjska cesta,,90,,Sevnica,,Sevnica,Sevnica,8290,Sevnica,Posavska
8290 SEVNICA,TRG SVOBODE 14,46.01060,15.30248,Trg svobode,,14,,Sevnica,,Sevnica,Sevnica,8290,Sevnica,Posavska
8290 SEVNICA,TRG SVOBODE 9,46.00977,15.30294,Trg svobode,,9,,Sevnica,,Sevnica,Sevnica,8290,Sevnica,Posavska
8293 STUDENEC,ARTO 13,45.99170,15.35551,Arto,,13,,Arto,,Studenec,Sevnica,8293,Studenec,Posavska
8293 STUDENEC,PONIKVE PRI STUDENCU 24,45.98305,15.35806,Ponikve pri Studencu,,24,,Ponikve pri Studencu,,Studenec,Sevnica,8293,Studenec,Posavska
8294 BOŠTANJ,LUKOVEC 1 C,45.99940,15.30360,Lukovec,,1,C,Lukovec,,Boštanj,Sevnica,8294,Boštanj,Posavska
8296 KRMELJ,KRMELJ 53,45.98651,15.18517,Krmelj,,53,,Krmelj,,Krmelj,Sevnica,8296,Krmelj,Posavska
8310 ŠENTJERNEJ,PRVOMAJSKA CESTA 5,45.84414,15.33949,Prvomajska cesta,,5,,Šentjernej,,Šentjernej,Šentjernej,8310,Šentjernej,Jugovzhodna Slovenija
8310 ŠENTJERNEJ,TRUBARJEVA CESTA 5,45.84409,15.33708,Trubarjeva cesta,,5,,Šentjernej,,Šentjernej,Šentjernej,8310,Šentjernej,Jugovzhodna Slovenija
8311 KOSTANJEVICA NA KRKI,LJUBLJANSKA CESTA 16,45.84460,15.41834,Ljubljanska cesta,,16,,Kostanjevica na Krki,,,Kostanjevica na Krki,8311,Kostanjevica na Krki,Posavska
8311 KOSTANJEVICA NA KRKI,ČRNEČA VAS 6,45.82842,15.45766,Črneča vas,,6,,Črneča vas,,,Kostanjevica na Krki,8311,Kostanjevica na Krki,Posavska
8330 METLIKA,CESTA BRATSTVA IN ENOTNOSTI 71,45.64848,15.31814,Cesta bratstva in enotnosti,,71,,Metlika,,Mestna skupnost Metlika,Metlika,8330,Metlika,Jugovzhodna Slovenija
8330 METLIKA,MESTNI TRG 16,45.64980,15.31825,Mestni trg,,16,,Metlika,,Mestna skupnost Metlika,Metlika,8330,Metlika,Jugovzhodna Slovenija
8340 ČRNOMELJ,BEVKOVA ULICA 2,45.56242,15.19991,Bevkova ulica,,2,,Črnomelj,,Črnomelj,Črnomelj,8340,Črnomelj,Jugovzhodna Slovenija
8340 ČRNOMELJ,DELAVSKA POT 4,45.57549,15.18753,Delavska pot,,4,,Črnomelj,,Črnomelj,Črnomelj,8340,Črnomelj,Jugovzhodna Slovenija
8340 ČRNOMELJ,MAJER 7,45.56976,15.19458,Majer,,7,,Črnomelj,,Črnomelj,Črnomelj,8340,Črnomelj,Jugovzhodna Slovenija
8340 ČRNOMELJ,ULICA 21. OKTOBRA 19 C,45.57986,15.18525,Ulica 21. oktobra,,19,C,Črnomelj,,Črnomelj,Črnomelj,8340,Črnomelj,Jugovzhodna Slovenija
8340 ČRNOMELJ,ULICA NA PRISTAVAH 1,45.57823,15.19245,Ulica na Pristavah,,1,,Črnomelj,,Črnomelj,Črnomelj,8340,Črnomelj,Jugovzhodna Slovenija
8340 ČRNOMELJ,ULICA OTONA ŽUPANČIČA 3,45.57421,15.19108,Ulica Otona Župančiča,,3,,Črnomelj,,Črnomelj,Črnomelj,8340,Črnomelj,Jugovzhodna Slovenija
8340 ČRNOMELJ,ZADRUŽNA CESTA 33,45.57914,15.19513,Zadružna cesta,,33,,Črnomelj,,Črnomelj,Črnomelj,8340,Črnomelj,Jugovzhodna Slovenija
8350 DOLENJSKE TOPLICE,KELTSKA ULICA 9,45.75288,15.05415,Keltska ulica,,9,,Dolenjske Toplice,,,Dolenjske Toplice,8350,Dolenjske Toplice,Jugovzhodna Slovenija
8350 DOLENJSKE TOPLICE,ULICA MAKSA HENIGMANA 57,45.75493,15.06221,Ulica Maksa Henigmana,,57,,Dolenjske Toplice,,,Dolenjske Toplice,8350,Dolenjske Toplice,Jugovzhodna Slovenija
8351 STRAŽA PRI NOVEM MESTU,HRUŠEVEC 55,45.78935,15.09697,Hruševec,,55,,Straža,,,Straža,8351,Straža pri Novem mestu,Jugovzhodna Slovenija
8351 STRAŽA PRI NOVEM MESTU,ULICA TALCEV 17,45.78181,15.07112,Ulica talcev,,17,,Straža,,,Straža,8351,Straža pri Novem mestu,Jugovzhodna Slovenija
8351 STRAŽA PRI NOVEM MESTU,ULICA TALCEV 26,45.78217,15.07071,Ulica talcev,,26,,Straža,,,Straža,8351,Straža pri Novem mestu,Jugovzhodna Slovenija
8360 ŽUŽEMBERK,GRAJSKI TRG 41,45.83109,14.93110,Grajski trg,,41,,Žužemberk,,,Žužemberk,8360,Žužemberk,Jugovzhodna Slovenija
8360 ŽUŽEMBERK,JURČIČEVA ULICA 32,45.83205,14.93017,Jurčičeva ulica,,32,,Žužemberk,,,Žužemberk,8360,Žužemberk,Jugovzhodna Slovenija
9000 MURSKA SOBOTA,CANKARJEVA ULICA 113,46.65595,16.15589,Cankarjeva ulica,,113,,Murska Sobota,,Turopolje,Murska Sobota,9000,Murska Sobota,Pomurska
9000 MURSKA SOBOTA,CVETKOVA ULICA 10,46.66089,16.16751,Cvetkova ulica,,10,,Murska Sobota,,Center,Murska Sobota,9000,Murska Sobota,Pomurska
9000 MURSKA SOBOTA,CVETKOVA ULICA 12,46.66107,16.16751,Cvetkova ulica,,12,,Murska Sobota,,Center,Murska Sobota,9000,Murska Sobota,Pomurska
9000 MURSKA SOBOTA,CVETKOVA ULICA 34,46.66314,16.16803,Cvetkova ulica,,34,,Murska Sobota,,Center,Murska Sobota,9000,Murska Sobota,Pomurska
9000 MURSKA SOBOTA,DOLGA ULICA 82,46.66544,16.14308,Dolga ulica,,82,,Černelavci,,KS ČERNELAVCI,Murska Sobota,9000,Murska Sobota,Pomurska
9000 MURSKA SOBOTA,GRAJSKA ULICA 24,46.66402,16.16066,Grajska ulica,,24,,Murska Sobota,,Ledava,Murska Sobota,9000,Murska Sobota,Pomurska
9000 MURSKA SOBOTA,GREGORČIČEVA ULICA 27 A,46.66099,16.16877,Gregorčičeva ulica,,27,A,Murska Sobota,,Center,Murska Sobota,9000,Murska Sobota,Pomurska
9000 MURSKA SOBOTA,KOCLJEVA ULICA 10,46.66002,16.16316,Kocljeva ulica,,10,,Murska Sobota,,Center,Murska Sobota,9000,Murska Sobota,Pomurska
9000 MURSKA SOBOTA,KOCLJEVA ULICA 2,46.66070,16.16317,Kocljeva ulica,,2,,Murska Sobota,,Center,Murska Sobota,9000,Murska Sobota,Pomurska
9000 MURSKA SOBOTA,KOCLJEVA ULICA 9,46.65945,16.16360,Kocljeva ulica,,9,,Murska Sobota,,Center,Murska Sobota,9000,Murska Sobota,Pomurska
9000 MURSKA SOBOTA,LENDAVSKA ULICA 16,46.66408,16.16819,Lendavska ulica,,16,,Murska Sobota,,Center,Murska Sobota,9000,Murska Sobota,Pomurska
9000 MURSKA SOBOTA,LENDAVSKA ULICA 17 A,46.66438,16.16739,Lendavska ulica,,17,A,Murska Sobota,,Ledava,Murska Sobota,9000,Murska Sobota,Pomurska
9000 MURSKA SOBOTA,LENDAVSKA ULICA 18,46.66410,16.16828,Lendavska ulica,,18,,Murska Sobota,,Center,Murska Sobota,9000,Murska Sobota,Pomurska
9000 MURSKA SOBOTA,MLADINSKA ULICA 10,46.61794,16.14409,Mladinska ulica,,10,,Bakovci,,Bakovci,Murska Sobota,9000,Murska Sobota,Pomurska
9000 MURSKA SOBOTA,PLESE 2,46.65833,16.17610,Plese,,2,,Murska Sobota,,Ledava,Murska Sobota,9000,Murska Sobota,Pomurska
9000 MURSKA SOBOTA,TRSTENJAKOVA ULICA 34,46.65416,16.16627,Trstenjakova ulica,,34,,Murska Sobota,,Partizan,Murska Sobota,9000,Murska Sobota,Pomurska
9000 MURSKA SOBOTA,TRSTENJAKOVA ULICA 69,46.65477,16.16795,Trstenjakova ulica,,69,,Murska Sobota,,Partizan,Murska Sobota,9000,Murska Sobota,Pomurska
9000 MURSKA SOBOTA,ULICA ARHITEKTA NOVAKA 13,46.65940,16.16937,Ulica arhitekta Novaka,,13,,Murska Sobota,,Center,Murska Sobota,9000,Murska Sobota,Pomurska
9000 MURSKA SOBOTA,ULICA ARHITEKTA NOVAKA 9,46.65980,16.16782,Ulica arhitekta Novaka,,9,,Murska Sobota,,Center,Murska Sobota,9000,Murska Sobota,Pomurska
9000 MURSKA SOBOTA,ULICA DR. VRBNJAKA 1,46.65007,16.19052,Ulica dr. Vrbnjaka,,1,,Rakičan,,KS RAKIČAN,Murska Sobota,9000,Murska Sobota,Pomurska
9000 MURSKA SOBOTA,ULICA DR. VRBNJAKA 6,46.65013,16.18727,Ulica dr. Vrbnjaka,,6,,Rakičan,,KS RAKIČAN,Murska Sobota,9000,Murska Sobota,Pomurska
9000 MURSKA SOBOTA,ULICA GENERALA MAISTRA 23,46.65371,16.15626,Ulica generala Maistra,,23,,Murska Sobota,,Turopolje,Murska Sobota,9000,Murska Sobota,Pomurska
9000 MURSKA SOBOTA,ULICA PREKMURSKE ČETE 12,46.65297,16.15597,Ulica Prekmurske čete,,12,,Murska Sobota,,Turopolje,Murska Sobota,9000,Murska Sobota,Pomurska
9000 MURSKA SOBOTA,ULICA STANETA ROZMANA 11 A,46.66162,16.16734,Ulica Staneta Rozmana,,11,A,Murska Sobota,,Center,Murska Sobota,9000,Murska Sobota,Pomurska
9000 MURSKA SOBOTA,ULICA STANETA ROZMANA 16,46.66145,16.16862,Ulica Staneta Rozmana,,16,,Murska Sobota,,Center,Murska Sobota,9000,Murska Sobota,Pomurska
9000 MURSKA SOBOTA,ULICA ZORANA VELNARJA 2,46.65481,16.15333,Ulica Zorana Velnarja,,2,,Murska Sobota,,Turopolje,Murska Sobota,9000,Murska Sobota,Pomurska
9201 PUCONCI,PUCONCI 251,46.69401,16.17399,Puconci,,251,,Puconci,,Puconci,Puconci,9201,Puconci,Pomurska
9201 PUCONCI,PUCONCI 79,46.70469,16.15443,Puconci,,79,,Puconci,,Puconci,Puconci,9201,Puconci,Pomurska
9203 PETROVCI,GORNJI PETROVCI 33 A,46.80527,16.21811,Gornji Petrovci,,33,A,Gornji Petrovci,,Gornji Petrovci,Gornji Petrovci,9203,Petrovci,Pomurska
9220 LENDAVA - LENDVA,KIDRIČEVA ULICA 34,46.55821,16.45692,Kidričeva ulica,Kidrič utca,34,,Lendava,Lendva,Lendava,Lendava,9220,Lendava - Lendva,Pomurska
9220 LENDAVA - LENDVA,MLINSKA ULICA 6,46.56183,16.45256,Mlinska ulica,Malom utca,6,,Lendava,Lendva,Lendava,Lendava,9220,Lendava - Lendva,Pomurska
9220 LENDAVA - LENDVA,MLINSKA ULICA 6 E,46.56214,16.45301,Mlinska ulica,Malom utca,6,E,Lendava,Lendva,Lendava,Lendava,9220,Lendava - Lendva,Pomurska
9220 LENDAVA - LENDVA,MLINSKA ULICA 7,46.56302,16.45148,Mlinska ulica,Malom utca,7,,Lendava,Lendva,Lendava,Lendava,9220,Lendava - Lendva,Pomurska
9220 LENDAVA - LENDVA,SLOMŠKOVO NASELJE 7,46.56780,16.44899,Slomškovo naselje,Slomšek - lakótelep,7,,Lendava,Lendva,Lendava,Lendava,9220,Lendava - Lendva,Pomurska
9220 LENDAVA - LENDVA,TRIMLINI 56 A,46.54414,16.46532,Trimlini,Hármasmalom,56,A,Trimlini,Hármasmalom,Lendava,Lendava,9220,Lendava - Lendva,Pomurska
9221 MARTJANCI,MARTJANCI 29 A,46.68523,16.19015,Martjanci,,29,A,Martjanci,,Martjanci,Moravske Toplice,9221,Martjanci,Pomurska
9221 MARTJANCI,MARTJANCI 35,46.68503,16.19115,Martjanci,,35,,Martjanci,,Martjanci,Moravske Toplice,9221,Martjanci,Pomurska
9223 DOBROVNIK - DOBRONAK,DOBROVNIK 12 A,46.65094,16.35190,Dobrovnik,Dobronak,12,A,Dobrovnik,Dobronak,KS DOBROVNIK,Dobrovnik,9223,Dobrovnik - Dobronak,Pomurska
9226 MORAVSKE TOPLICE,KRANJČEVA ULICA 14 A,46.68480,16.21961,Kranjčeva ulica,,14,A,Moravske Toplice,,Moravske Toplice,Moravske Toplice,9226,Moravske Toplice,Pomurska
9226 MORAVSKE TOPLICE,ULICA OB IGRIŠČU 3,46.68736,16.21683,Ulica ob igrišču,,3,,Moravske Toplice,,Moravske Toplice,Moravske Toplice,9226,Moravske Toplice,Pomurska
9231 BELTINCI,BRATONCI 137,46.61781,16.21412,Bratonci,,137,,Bratonci,,Bratonci,Beltinci,9231,Beltinci,Pomurska
9231 BELTINCI,KOCLJEVO NASELJE 9,46.60880,16.23201,Kocljevo naselje,,9,,Beltinci,,Beltinci,Beltinci,9231,Beltinci,Pomurska
9231 BELTINCI,MLADINSKA ULICA 4,46.60630,16.23580,Mladinska ulica,,4,,Beltinci,,Beltinci,Beltinci,9231,Beltinci,Pomurska
9231 BELTINCI,PANONSKA ULICA 35 B,46.60893,16.23851,Panonska ulica,,35,B,Beltinci,,Beltinci,Beltinci,9231,Beltinci,Pomurska
9240 LJUTOMER,CESTA I. SLOVENSKEGA TABORA 2,46.52172,16.19326,Cesta I. slovenskega tabora,,2,,Ljutomer,,Ljutomer,Ljutomer,9240,Ljutomer,Pomurska
9240 LJUTOMER,CESTA I. SLOVENSKEGA TABORA 5,46.52089,16.19360,Cesta I. slovenskega tabora,,5,,Ljutomer,,Ljutomer,Ljutomer,9240,Ljutomer,Pomurska
9241 VERŽEJ,MAISTROVA ULICA 7,46.58358,16.16056,Maistrova ulica,,7,,Veržej,,,Veržej,9241,Veržej,Pomurska
9242 KRIŽEVCI PRI LJUTOMERU,KRIŽEVCI PRI LJUTOMERU 1 B,46.56093,16.14015,Križevci pri Ljutomeru,,1,B,Križevci pri Ljutomeru,,,Križevci,9242,Križevci pri Ljutomeru,Pomurska
9242 KRIŽEVCI PRI LJUTOMERU,KRIŽEVCI PRI LJUTOMERU 3 A,46.56265,16.14110,Križevci pri Ljutomeru,,3,A,Križevci pri Ljutomeru,,,Križevci,9242,Križevci pri Ljutomeru,Pomurska
9242 KRIŽEVCI PRI LJUTOMERU,KRIŽEVCI PRI LJUTOMERU 34 A,46.56666,16.13705,Križevci pri Ljutomeru,,34,A,Križevci pri Ljutomeru,,,Križevci,9242,Križevci pri Ljutomeru,Pomurska
9242 KRIŽEVCI PRI LJUTOMERU,LUKAVCI 64,46.53721,16.14581,Lukavci,,64,,Lukavci,,,Križevci,9242,Križevci pri Ljutomeru,Pomurska
9242 KRIŽEVCI PRI LJUTOMERU,LUKAVCI 9,46.54260,16.15051,Lukavci,,9,,Lukavci,,,Križevci,9242,Križevci pri Ljutomeru,Pomurska
9246 RAZKRIŽJE,ŠAFARSKO 24 D,46.52012,16.28685,Šafarsko,,24,D,Šafarsko,,,Razkrižje,9246,Razkrižje,Pomurska
9250 GORNJA RADGONA,CANKARJEVA CESTA 2,46.67295,15.99299,Cankarjeva cesta,,2,,Gornja Radgona,,KS GORNJA RADGONA,Gornja Radgona,9250,Gornja Radgona,Pomurska
9250 GORNJA RADGONA,PARTIZANSKA CESTA 40,46.67340,15.99302,Partizanska cesta,,40,,Gornja Radgona,,KS GORNJA RADGONA,Gornja Radgona,9250,Gornja Radgona,Pomurska
9250 GORNJA RADGONA,POLICE 96,46.66371,15.96145,Police,,96,,Police,,KS ČREŠNJEVCI-ZBIGOVCI,Gornja Radgona,9250,Gornja Radgona,Pomurska
9250 GORNJA RADGONA,TRATE 40,46.67787,15.99940,Trate,,40,,Gornja Radgona,,KS GORNJA RADGONA,Gornja Radgona,9250,Gornja Radgona,Pomurska
9251 TIŠINA,TIŠINA 30,46.65356,16.08631,Tišina,,30,,Tišina,,Tišina,Tišina,9251,Tišina,Pomurska
9252 RADENCI,GUBČEVA CESTA 22,46.63940,16.04156,Gubčeva cesta,,22,,Radenci,,KS RADENCI,Radenci,9252,Radenci,Pomurska
9252 RADENCI,LJUTOMERSKA CESTA 9,46.64039,16.04460,Ljutomerska cesta,,9,,Radenci,,KS RADENCI,Radenci,9252,Radenci,Pomurska
9252 RADENCI,MLADINSKA ULICA 18,46.64462,16.03732,Mladinska ulica,,18,,Radenci,,KS RADENCI,Radenci,9252,Radenci,Pomurska
9252 RADENCI,PANONSKA CESTA 15,46.64352,16.03964,Panonska cesta,,15,,Radenci,,KS RADENCI,Radenci,9252,Radenci,Pomurska
9252 RADENCI,PANONSKA CESTA 17,46.64428,16.03994,Panonska cesta,,17,,Radenci,,KS RADENCI,Radenci,9252,Radenci,Pomurska
9252 RADENCI,PRISOJNA CESTA 4 A,46.64084,16.03900,Prisojna cesta,,4,A,Radenci,,KS RADENCI,Radenci,9252,Radenci,Pomurska
9252 RADENCI,RADGONSKA CESTA 2,46.64125,16.04391,Radgonska cesta,,2,,Radenci,,KS RADENCI,Radenci,9252,Radenci,Pomurska
9261 CANKOVA,CANKOVA 65 A,46.71884,16.01822,Cankova,,65,A,Cankova,,,Cankova,9261,Cankova,Pomurska
9261 CANKOVA,CANKOVA 65 B,46.71858,16.01850,Cankova,,65,B,Cankova,,,Cankova,9261,Cankova,Pomurska
9262 ROGAŠOVCI,ROGAŠOVCI 14 A,46.80513,16.03630,Rogašovci,,14,A,Rogašovci,,Rogašovci,Rogašovci,9262,Rogašovci,Pomurska
9263 KUZMA,KUZMA 60 L,46.83599,16.07729,Kuzma,,60,L,Kuzma,,Kuzma,Kuzma,9263,Kuzma,Pomurska
9264 GRAD,GRAD 172 A,46.80244,16.09112,Grad,,172,A,Grad,,,Grad,9264,Grad,Pomurska
9264 GRAD,GRAD 187,46.80149,16.09203,Grad,,187,,Grad,,,Grad,9264,Grad,Pomurska
